User id,Project
323964,P24220
965845,P96985
836400,P79960
420884,P61369
354176,P77439
626129,P2623
410897,P32887
928800,P27337
56293,P82981
428866,P98542
666158,P69334
316326,P15591
177685,P67501
240768,P56051
360687,P59916
58382,P42429
164037,P9527
124281,P5980
124053,P29844
714682,P15556
906591,P65950
898397,P8804
886686,P54100
790700,P56754
870222,P13132
479634,P62572
929212,P43741
163265,P58006
564267,P95340
514449,P92655
434431,P41999
289397,P5288
760779,P12938
239281,P93208
205219,P4848
390223,P40695
864163,P1313
17929,P28740
409401,P73171
166554,P58588
928957,P64840
433442,P3191
768134,P40520
80214,P25769
478914,P43456
104291,P42931
634411,P15737
298164,P16743
507451,P28439
537103,P11343
218076,P95107
949664,P36141
332134,P88749
292404,P80251
478864,P32429
453699,P63108
456975,P14570
551296,P71416
917974,P61020
142880,P79931
326295,P2589
183385,P74730
905230,P33657
951755,P28095
924951,P54739
804258,P40894
3737,P58658
346659,P41688
575333,P82797
304195,P23566
114494,P49037
57489,P55415
362376,P85135
574107,P36777
77560,P24873
484036,P9701
81576,P65988
398448,P75414
258255,P10395
357238,P81860
84725,P64181
866534,P78249
597208,P37236
291938,P25398
577972,P18851
6845,P92123
572061,P84275
450984,P2543
193009,P13159
665822,P36223
74328,P11143
517641,P7646
233516,P2556
127663,P87139
254308,P3347
903265,P10676
377549,P60097
560431,P7822
207635,P67372
239850,P44715
57896,P66323
207835,P98528
675684,P30053
998645,P81340
596653,P97747
184507,P20375
25922,P27142
510429,P24985
971215,P89670
56964,P4521
467533,P47732
364393,P64860
171278,P36774
660749,P37462
152577,P87845
146022,P33760
670856,P69146
589366,P2370
574588,P11299
404016,P26774
394080,P25296
951646,P65704
442192,P62649
519823,P64924
149210,P99195
228011,P24526
99196,P5716
911581,P18226
816987,P50736
139208,P88478
41913,P39303
384827,P50285
273039,P77087
110117,P56531
960067,P21037
805867,P44317
719520,P13010
902571,P79531
661995,P68966
469782,P22086
859201,P21115
33602,P96832
87516,P86431
826468,P10851
509649,P7291
466239,P90088
601196,P37708
331519,P78010
828228,P76030
124084,P28984
248165,P74661
68748,P23266
594789,P10111
861234,P41909
895063,P32013
77427,P16097
618822,P29215
869025,P42287
945959,P55830
368887,P58588
841895,P43011
309776,P35652
966093,P6179
685830,P75811
303966,P19292
796960,P26864
195123,P71222
937755,P52626
72727,P89550
716447,P72012
740063,P75930
306367,P68285
756067,P85527
422801,P60279
335002,P36167
901985,P14050
773977,P31496
313980,P9947
959004,P25504
8311,P31504
473124,P7531
199191,P44613
878370,P2125
773468,P25746
586957,P86976
149391,P89698
617328,P50924
36923,P89684
994297,P82058
217476,P85675
501106,P13593
118260,P74812
81953,P82534
388420,P44237
639337,P49465
101027,P2574
293146,P46147
601838,P79617
118691,P29457
23691,P71251
492261,P70799
906721,P60218
493298,P5024
471934,P41850
165502,P12685
641789,P54713
570209,P5500
91373,P12755
53882,P73123
430882,P68813
490497,P84040
79593,P5845
23143,P27302
718276,P50216
964649,P73100
957852,P39359
127832,P33711
876539,P60523
488385,P88846
716722,P32647
156798,P97473
391064,P85467
336669,P93835
120689,P24451
946202,P61890
946450,P20769
193664,P79339
982543,P20988
543879,P53861
896403,P4181
462369,P52630
668487,P16283
90101,P7433
809070,P41393
26990,P32211
456341,P94426
83284,P66678
166038,P38377
673129,P65967
647832,P96807
164282,P80390
997692,P29389
259078,P16737
182743,P29709
99958,P18996
852588,P5918
338567,P44619
555076,P85214
419907,P43871
122006,P25818
611303,P38828
774728,P63602
25882,P76822
377458,P44723
142745,P62356
917572,P37632
578956,P41819
681802,P54350
892695,P64048
438333,P13378
504372,P59400
815837,P87629
580643,P29367
68817,P49565
733910,P15425
591597,P11651
364020,P97415
309425,P12926
259048,P21941
961220,P74275
899788,P26328
623899,P96273
642288,P43609
528279,P46379
981383,P21901
177669,P76567
199855,P4811
78790,P43966
118800,P99930
240313,P22518
670796,P38357
162442,P64143
896526,P17555
523082,P35899
287766,P63890
473995,P8942
470904,P32527
396858,P41109
390869,P34482
251071,P79673
668268,P40155
512171,P46135
720938,P21246
133558,P3606
551475,P61741
837350,P58179
88149,P30305
692063,P37801
194988,P13933
538149,P286
683540,P34716
102246,P87540
29688,P81140
240053,P54584
910078,P25722
497631,P69104
898285,P71659
642018,P5201
158414,P78373
171126,P3863
28570,P24964
920716,P27768
707893,P90372
338145,P73564
274281,P38873
936220,P59772
6713,P8655
225029,P57427
279507,P47742
445971,P32743
300487,P50824
114601,P42696
204156,P5481
617944,P21323
227329,P49971
708848,P10784
787811,P14042
221220,P21709
596630,P6419
909367,P27930
370174,P16899
482905,P49992
375227,P26900
424529,P61968
590535,P56584
830393,P27781
586521,P19779
217518,P12012
933238,P81324
749528,P22666
422473,P45007
334751,P95723
742931,P59194
716663,P63847
38789,P94372
414268,P81485
396488,P95473
270489,P43239
923479,P3954
205943,P95224
974576,P84546
599869,P89303
117310,P26020
358452,P61768
121213,P51202
665263,P56344
730598,P69769
533157,P16012
958604,P63817
211800,P74189
702430,P25295
467218,P9273
197805,P99142
638034,P59863
509854,P55543
870138,P23238
504736,P4083
670467,P72829
108275,P21711
45875,P13419
473489,P53408
798487,P1311
790465,P20607
877577,P55661
351620,P72036
630459,P28696
289016,P54276
573929,P53450
765595,P56421
579678,P98274
628251,P41904
153831,P41903
475752,P42048
358342,P96923
62074,P98753
302207,P54377
760652,P44416
371786,P49697
2983,P36471
909859,P81126
962774,P66559
812768,P96255
733933,P5499
473404,P54134
442794,P82970
49979,P3288
169674,P34409
91058,P28404
95509,P62981
453354,P46953
328373,P46864
760351,P98865
207207,P23947
561051,P65780
415814,P60315
414629,P32289
295515,P48942
579536,P87952
144074,P29922
468640,P77033
512939,P53570
951117,P96364
317714,P96477
308513,P95506
746675,P42701
14789,P28268
977308,P90293
321970,P30334
806573,P62808
186827,P77259
687077,P38373
7276,P40950
281869,P61319
543564,P48327
190761,P72560
367613,P82248
690298,P47493
503414,P29791
676450,P54576
898599,P72645
350680,P82090
899925,P45971
728833,P77070
606573,P60956
510894,P93438
545054,P15953
524668,P81212
19448,P55790
27819,P67042
930108,P79022
353119,P69773
640459,P87713
594440,P92409
641163,P78348
920879,P31092
601326,P60379
724721,P19079
40899,P65241
695319,P11808
467554,P54056
771540,P84531
519041,P25577
86016,P84214
205417,P86512
614412,P21282
595910,P90296
522618,P81636
261453,P86049
496962,P27928
470445,P16126
308229,P95255
933821,P64537
998496,P58927
242786,P98406
642618,P70567
212155,P25281
613318,P59318
946886,P93311
446816,P54968
528544,P37370
42309,P55799
117878,P61342
754161,P31491
634754,P48668
524953,P3681
277123,P81626
268189,P47901
237600,P34853
458523,P12777
983263,P69354
576635,P93899
130189,P14105
275999,P9290
696225,P47304
189912,P89987
19073,P21397
982681,P3271
255180,P34463
427757,P87862
850469,P34548
942768,P70641
300298,P72477
999459,P99977
921463,P98631
640281,P29764
714519,P86803
971263,P81287
740220,P51336
55775,P4770
646741,P58157
529032,P22007
367305,P26054
573163,P2142
433816,P37486
739518,P88983
780283,P16890
113018,P72969
848734,P71585
362577,P41304
197683,P31816
775575,P46921
180297,P58815
368418,P1181
578592,P46956
317336,P2597
915418,P61985
122707,P12099
931746,P59385
902703,P68990
970294,P92403
819814,P76538
859101,P33460
459421,P46052
531223,P16158
431636,P81575
684513,P71628
505881,P68951
228014,P90343
574744,P10732
711380,P22020
577380,P95215
113177,P37688
736454,P68815
824717,P69896
694803,P55377
99620,P59671
75556,P87989
861630,P90361
606617,P89742
229074,P70234
244391,P48327
991753,P71225
820687,P81918
502470,P19437
351510,P97895
773530,P29828
40587,P13936
640338,P39076
616020,P90043
346203,P9537
379331,P58285
257985,P63310
975961,P70612
251323,P37588
703830,P72964
511783,P89995
852380,P25768
802411,P79199
998549,P16834
428546,P7814
259286,P81873
864001,P89354
549255,P88253
606227,P94769
954058,P55598
120018,P83392
885521,P67166
679513,P38379
208908,P26563
127002,P56330
629481,P92035
949058,P70926
192281,P85657
47608,P60373
956109,P67395
529296,P82427
77038,P38107
54402,P7110
461987,P69979
167796,P14352
117393,P87135
100764,P7807
661649,P66813
895199,P43991
143669,P35042
580017,P98197
338976,P65086
268193,P22917
137863,P98687
607996,P14456
83982,P99752
722163,P17007
78424,P17064
668366,P52974
279313,P78657
742206,P24328
886542,P85181
745860,P71310
924434,P26469
586712,P9065
816923,P50579
803693,P86500
333105,P63638
650187,P98030
585825,P54353
445666,P60520
244324,P5419
658251,P34062
596329,P79780
902564,P96907
481212,P50291
190691,P39079
178358,P32024
747050,P28435
408887,P38514
556076,P78998
633487,P71991
287084,P88338
962699,P73510
113045,P87032
382599,P22772
53701,P65925
880500,P26787
446104,P50177
489570,P80086
242052,P14421
249716,P27138
883794,P61150
445347,P12983
192843,P99303
186892,P23928
675835,P59034
70317,P77072
540472,P32010
592738,P49656
201784,P450
567114,P47617
777241,P91867
229201,P69429
868218,P16145
185320,P34163
157237,P95007
158497,P58010
574142,P46687
796669,P45304
425167,P17837
309486,P79104
794961,P50257
38545,P44772
956027,P73940
52626,P45792
682076,P27950
938822,P75705
174009,P81640
97984,P75302
736404,P6587
427899,P63976
861723,P9680
733260,P80880
709099,P8115
674194,P96109
259985,P61155
139640,P10825
751755,P58336
595291,P63908
496561,P99211
649789,P45520
162483,P67146
493857,P90771
975277,P52242
794445,P2373
558746,P37781
513660,P68562
7475,P73411
773232,P52814
677727,P70435
428581,P44961
155672,P39257
924972,P27615
341703,P32660
502022,P10278
823036,P4574
414126,P84473
438089,P37616
689497,P74990
388269,P68899
87181,P13225
956470,P32291
813589,P3271
90372,P47164
170826,P20400
967541,P28239
584108,P65571
916018,P65668
708287,P76263
116905,P43781
692612,P26824
406728,P61611
118521,P75146
374934,P81128
362028,P61630
432689,P48825
432739,P50977
663757,P5908
154679,P48022
208122,P26300
865989,P11640
579647,P92294
157491,P58831
996055,P23959
387171,P45231
842665,P53836
40163,P93258
574829,P64705
610277,P84967
520843,P73846
187219,P85195
812845,P72023
584653,P98900
840070,P34708
451471,P28514
712466,P49704
982929,P38282
405288,P39503
472089,P98423
820172,P92272
158813,P98899
644137,P39213
436403,P44727
427273,P57139
1629,P78170
987137,P10742
648681,P49664
774581,P37791
727245,P15059
594645,P65083
188841,P85570
792014,P41400
194938,P18268
536861,P50047
928509,P50207
513194,P13441
176345,P6119
23328,P98828
79282,P67556
498338,P43705
745015,P88936
486852,P74218
894969,P8817
531796,P58459
689591,P16436
558954,P56780
128262,P92424
186984,P83857
924677,P79278
95225,P70607
676217,P5606
146408,P64714
834141,P1757
40834,P70193
544817,P61531
912676,P210
932655,P12781
459875,P5395
252507,P51160
557368,P10550
726694,P23785
82106,P62242
46373,P70040
910983,P44971
790179,P64222
36833,P24474
642395,P29014
522040,P1702
463647,P99258
424772,P62387
167703,P41654
102774,P51655
953076,P36021
777614,P39152
212507,P40442
530404,P78299
857577,P1674
230906,P16350
287977,P24436
36824,P24818
776432,P11061
993215,P31227
899590,P61255
681832,P4329
343867,P68287
485180,P94923
956262,P53555
127741,P96612
718581,P12692
128300,P70053
288494,P8724
738395,P63018
795378,P91770
780012,P24897
458561,P95515
585857,P57848
315879,P68411
321830,P86998
187082,P2891
107169,P11317
528162,P69443
755043,P55006
430006,P94860
88768,P46228
765219,P8002
849703,P17837
449909,P85247
498471,P26884
188581,P4585
721194,P87699
312854,P38049
778440,P49838
444425,P7373
73725,P23259
447736,P78011
189975,P82081
594701,P49856
253872,P57616
390531,P70757
110767,P22591
854427,P70854
501775,P98624
356644,P76201
449988,P77113
502721,P99462
378367,P59168
661664,P30039
836627,P89638
423833,P23471
872517,P25394
186178,P66158
510747,P62829
990386,P60552
922922,P26372
366146,P3199
215584,P66495
622927,P73198
486393,P98784
753442,P70435
166671,P24429
311471,P24117
928300,P89724
177533,P65700
269347,P48918
911720,P63413
617526,P31210
459231,P25981
719251,P3848
963397,P59447
144557,P79037
984285,P17786
852252,P64249
785227,P29004
972588,P34361
605306,P96671
96945,P6905
188364,P66512
672322,P86507
767975,P15094
273476,P66208
797036,P55455
297557,P20764
565406,P67634
685999,P37930
400273,P15055
421214,P95276
701680,P91560
114221,P82479
130715,P99441
399152,P42861
419635,P52062
230711,P52451
784832,P68699
449018,P39943
704654,P22404
245508,P23051
938016,P33429
299280,P68068
101636,P50862
250479,P34688
913102,P2280
809243,P72963
106117,P46817
475924,P16499
436768,P55209
76254,P92154
450937,P7975
900403,P28648
423867,P18196
455560,P97213
228339,P16240
387240,P90566
951805,P14201
729400,P54098
614014,P88643
845353,P90197
268726,P27828
411091,P29162
138018,P26962
543522,P65317
119513,P2099
523717,P78127
243776,P4904
740264,P11202
405272,P19608
643078,P97941
957873,P8686
67059,P44077
702558,P41325
824837,P58398
103213,P53155
178985,P94821
243790,P47645
484254,P95449
601226,P67556
217225,P6742
997734,P39114
975116,P50813
243465,P5683
481647,P29630
247792,P46699
954911,P27525
741432,P90897
692164,P76587
781727,P15067
127227,P87303
684616,P11494
693941,P91198
904194,P30988
272397,P68550
733278,P77515
202164,P43601
600355,P12134
75702,P83248
759720,P78740
723699,P21813
783726,P77938
273805,P47768
761843,P48947
555475,P62576
19835,P68610
331650,P26441
492632,P54620
999870,P5362
84994,P51194
697313,P9649
813574,P11961
467191,P19661
499494,P62052
523127,P30821
76492,P28850
518579,P35133
875116,P29767
365360,P29740
435135,P22137
500769,P38286
349369,P39551
216919,P85429
510323,P1745
351544,P1659
471587,P43248
507004,P72924
813921,P49516
916028,P11678
107837,P93900
483772,P5747
689115,P67068
32959,P31707
145475,P23703
582396,P3867
178113,P47889
763217,P36611
636717,P4452
633301,P56604
994217,P67798
408353,P34876
940140,P30894
432287,P88143
248966,P31755
718208,P21056
941078,P98473
745893,P55657
140789,P97805
62409,P38409
662095,P95724
888086,P3649
126183,P96234
702548,P66567
283289,P90030
273988,P11100
294461,P29239
628493,P73225
595311,P99483
470028,P75837
753014,P82315
517584,P55489
61741,P60409
801951,P79425
594780,P60591
118044,P75750
635651,P89367
700783,P27876
443798,P96572
890421,P48960
37487,P2159
182091,P37802
546692,P50873
858238,P9696
256558,P15418
512863,P44377
601477,P68010
963090,P27918
856582,P77927
30913,P28332
501172,P60538
754682,P12376
404131,P11621
44495,P99462
947284,P74544
953255,P40665
153458,P16466
878296,P14884
371125,P62554
950149,P48794
565930,P65236
936951,P80858
140456,P66074
705037,P36833
617306,P32179
783891,P8540
886170,P40176
377947,P17756
980049,P10909
85536,P13318
518150,P18942
770033,P13330
378445,P6841
726522,P74895
296080,P7939
38620,P80692
820696,P51958
779100,P65132
952707,P21120
685893,P53162
306574,P6227
422567,P50035
329139,P45566
829383,P7079
539860,P69843
357600,P64149
93684,P24468
309047,P99681
919683,P62311
898676,P69109
536054,P73354
593250,P19316
111754,P62469
353124,P28541
364376,P11285
605159,P46033
763724,P98948
477099,P5623
109796,P65058
549797,P59674
336193,P31696
23752,P86634
152120,P44945
272332,P50950
457412,P52827
526664,P14617
836564,P9241
451098,P10570
833715,P2836
907630,P3321
468014,P75679
641441,P98755
441378,P76519
118776,P85565
154844,P21033
39111,P3957
212838,P11641
701126,P37643
212113,P58823
725412,P71936
864395,P35629
934094,P30251
400091,P24002
295524,P8767
532512,P5687
287102,P14358
191132,P17936
813685,P42976
243380,P76963
536459,P89674
808206,P74404
359616,P21131
189878,P23894
88474,P7551
566025,P7561
935128,P79431
791731,P8374
352055,P88317
472599,P46783
193281,P81762
62982,P83490
985414,P82467
538524,P35305
118795,P52651
420145,P26933
831001,P380
852365,P68317
851034,P80284
800397,P23400
136823,P91953
928719,P75217
383106,P73194
858896,P82154
686866,P28797
5556,P6757
937472,P57805
27461,P59747
193364,P15737
138012,P21640
603212,P320
99600,P30559
889921,P48640
879499,P67885
243916,P47570
773485,P2126
358349,P52231
901002,P79991
199024,P60660
695002,P20477
667513,P7051
144501,P37993
673782,P52616
626753,P48348
26763,P4538
859979,P77306
328941,P29932
935243,P86504
121145,P43366
410429,P95816
618078,P36397
433090,P76818
546553,P39526
507285,P34473
209768,P63493
221368,P27183
887424,P72246
990979,P21754
945677,P82639
569051,P98374
159104,P88740
157976,P68457
155654,P79194
50841,P49604
675773,P13287
598650,P3428
60762,P68326
316180,P65423
986392,P27133
689816,P52031
44172,P76759
876155,P85475
141139,P94727
860903,P42436
226169,P87659
352447,P4829
517281,P28262
790424,P97364
764078,P2179
853184,P46593
566957,P51715
870659,P97870
151672,P53081
953726,P71158
98717,P577
86570,P71370
181403,P48215
680863,P1720
942366,P92831
811989,P74532
425069,P24416
82604,P78936
586283,P25811
28982,P95958
302386,P55771
304163,P49699
373492,P99662
316870,P39733
913892,P29755
200910,P27969
101242,P63953
739519,P50169
740968,P92578
151662,P69567
825957,P51427
14572,P90303
731198,P37704
719465,P87305
801983,P10564
912791,P25479
924220,P89367
528959,P56990
522103,P64467
162860,P52104
839440,P13487
333362,P80564
164827,P99289
781467,P47086
344108,P9189
377978,P73534
332926,P45853
393103,P97715
934730,P44919
785077,P26132
108731,P71321
968790,P99470
231297,P62893
612690,P30645
59561,P99375
805272,P82261
642592,P88801
807698,P73995
782564,P26055
160791,P35952
483008,P52604
632025,P33511
431417,P60948
930343,P10373
471707,P34487
896315,P2207
287138,P11174
753204,P85668
820293,P98997
461884,P15675
361634,P22366
684474,P52741
47358,P67892
943670,P31667
306995,P71674
702204,P31597
293981,P50487
396955,P28712
894380,P65943
735543,P1346
54868,P22053
956758,P47598
203486,P25880
787583,P32792
691712,P9039
251704,P51863
57908,P77943
189818,P92570
56197,P2818
592326,P34303
664753,P9265
87553,P73206
370191,P43327
905670,P80763
943354,P29674
803984,P77560
810453,P58802
630709,P63958
508853,P35089
341391,P28022
887109,P14188
966596,P62254
467384,P82624
943986,P76869
155571,P25203
363152,P59598
64199,P52037
43384,P69114
63355,P89695
765171,P72292
572643,P66823
95887,P12176
516568,P10298
4566,P42316
866149,P60233
117257,P5555
718197,P87916
514416,P19390
178322,P17965
700794,P53911
57744,P85416
687407,P98604
259557,P49588
29707,P91690
611511,P26905
195332,P85700
125261,P5997
311011,P77429
479940,P42104
559602,P85868
109672,P42144
122712,P40627
269301,P69746
629747,P66553
444336,P36280
151095,P47542
232802,P30357
709891,P90798
694396,P29402
523619,P43227
160699,P35170
959018,P43961
910218,P20101
202540,P40729
435189,P97112
799836,P2943
267076,P93147
835075,P54212
697683,P69013
33016,P65780
175274,P55298
292574,P71189
203859,P53541
861938,P83870
767428,P22577
986062,P72353
889591,P19755
997752,P21254
381196,P16481
901208,P94320
583473,P5806
913099,P71497
537325,P2220
470732,P7920
646558,P15895
176075,P89617
111937,P69732
794074,P72466
136275,P91860
747185,P76114
680944,P48289
415705,P40870
228813,P34918
261113,P64918
910897,P7018
915793,P74769
234287,P45753
642637,P35775
247794,P36766
607504,P41037
502053,P81694
735098,P56486
274375,P82652
878381,P18551
393278,P93939
299906,P71692
157863,P32415
240797,P91987
830198,P18291
829858,P35507
751411,P72570
239810,P8335
219997,P46402
229515,P25225
616712,P70731
35899,P18139
377371,P27709
481246,P33098
82274,P88568
962375,P24618
472372,P73637
195801,P62323
937160,P34197
418004,P70689
269275,P50284
769961,P98467
397138,P69253
340426,P59294
854223,P4786
769450,P83282
191306,P12302
306339,P30698
454356,P99667
296434,P91488
699592,P56331
557198,P3293
109638,P7618
520125,P56908
834019,P42113
515546,P35930
145901,P50663
161660,P59733
679292,P81137
675906,P73327
385687,P35012
186980,P22027
676066,P92109
381874,P15329
631379,P8770
344002,P71550
992034,P15299
886890,P39665
313662,P66746
306648,P88391
856849,P87292
66467,P12509
789851,P42962
14272,P79760
124401,P42695
46502,P41247
360882,P85544
300506,P14175
723760,P66084
457326,P82461
118217,P62956
527836,P36152
619,P8669
723298,P1380
604610,P21213
884885,P26402
945651,P5546
164284,P92427
410909,P66
983821,P64967
566802,P60010
279137,P50304
174902,P42477
832484,P56061
26780,P7089
371174,P79399
874468,P73281
36795,P73362
489502,P79683
620673,P24195
35776,P48423
962440,P81698
396319,P6649
134311,P2353
822485,P94408
159342,P68462
375561,P28922
459975,P97962
689367,P38188
54867,P19358
963106,P66
667281,P88099
193503,P28496
504390,P50486
426411,P27437
685912,P88339
235857,P67208
733943,P85595
862456,P12420
499057,P61943
207813,P48731
949327,P56554
864843,P55751
494594,P52680
315528,P78122
330491,P14574
87467,P32704
335980,P60812
376833,P70637
267598,P34632
653837,P42656
480424,P31025
340570,P52771
725560,P51169
521591,P13005
962027,P69663
866633,P21390
460811,P36137
178770,P31628
722147,P55481
42117,P98496
593744,P87324
236682,P40792
793475,P11297
796241,P84088
544869,P94284
480570,P96524
7864,P24874
676333,P88369
192482,P24720
175896,P50289
744253,P60410
514540,P83787
641242,P21980
698722,P52772
899277,P41769
198639,P25453
893860,P34999
311884,P65183
30088,P47686
877433,P63061
405516,P83504
987414,P88031
588517,P62596
481992,P24990
922546,P5681
133274,P43201
549380,P67573
707334,P68038
456914,P51897
464897,P85908
372971,P53671
551770,P64403
939973,P35396
250008,P86036
435143,P88113
11219,P61273
493843,P42141
191319,P32064
23210,P73816
457499,P83884
292980,P75316
630483,P56360
791754,P34326
413369,P74679
295980,P81520
580728,P59939
453321,P92290
406545,P58092
629720,P28117
876160,P530
37890,P61100
102060,P38694
177268,P67557
856901,P56914
18067,P27974
712776,P92614
554697,P35863
14526,P49008
981554,P54102
442219,P66251
896986,P98682
566338,P50324
292066,P34897
962054,P64853
55900,P11892
348831,P86347
861159,P24229
353650,P3519
85439,P32423
215168,P52243
22386,P59060
443045,P30386
541549,P24123
629793,P10244
351525,P81527
39185,P43164
173267,P10670
776907,P45872
82100,P34874
164549,P31428
887097,P2723
292734,P21602
331054,P3855
863451,P86809
421971,P50446
683988,P7620
114908,P91265
587240,P36039
768426,P2868
159584,P56129
578667,P24460
895279,P38789
290599,P12539
423684,P14429
28556,P93955
432405,P60924
817586,P56988
25249,P15882
664714,P902
916287,P65679
696397,P22822
272927,P49566
318138,P14991
159285,P47493
616877,P74872
636692,P38823
958163,P89916
667682,P44761
632652,P59981
71370,P7812
280271,P25658
239376,P58052
395370,P70093
212549,P99011
47223,P87374
336511,P19352
332714,P70099
106633,P27839
551830,P10829
425033,P63282
832153,P35461
678711,P77109
405613,P93701
300597,P96674
323740,P2006
914206,P79424
730043,P11830
331502,P47589
713794,P75079
872016,P1441
740411,P32398
104336,P32918
443505,P24636
42258,P51093
867658,P61932
168180,P16358
782404,P93496
371401,P41650
410558,P57183
172688,P82074
961951,P82702
276568,P61084
386813,P74548
394184,P45380
377945,P12872
679208,P44880
133603,P84499
163941,P2510
531104,P83798
696232,P42689
541099,P33974
240407,P62242
532652,P65054
469352,P58480
677379,P18327
216094,P35818
162420,P98262
271721,P91505
413950,P63771
261903,P71456
743212,P51504
592296,P27220
983798,P6083
453058,P77049
591877,P42735
391075,P73567
623586,P26082
708279,P99210
297998,P16089
43320,P56808
116862,P51116
507897,P98610
765539,P15986
378214,P17096
216427,P23878
752081,P43703
793968,P35316
874415,P23691
976328,P69198
913187,P25529
549890,P52769
919121,P49512
967356,P87657
875532,P39469
995449,P31932
857866,P31769
776409,P94351
472333,P42011
394808,P93005
956647,P36692
222118,P1442
426813,P81404
844790,P37106
43003,P17927
605808,P42111
19129,P31819
662999,P64832
927141,P29097
559902,P83834
951978,P82738
357526,P33660
268956,P97497
187913,P39767
27096,P2366
47398,P43853
606768,P18271
318808,P5809
391775,P54860
537895,P90519
662866,P44616
563502,P27122
439084,P79115
149536,P92057
369243,P4574
405568,P56552
448940,P888
230565,P26955
481563,P43982
396146,P96665
338847,P34622
998008,P30201
264948,P32153
605794,P65250
308164,P47613
200293,P68822
247143,P12273
317888,P40127
678317,P53020
921596,P36537
563553,P1193
665899,P114
184574,P74416
328001,P37812
357321,P4732
180031,P20798
511548,P69691
939220,P6831
325417,P36936
811992,P5855
969468,P86944
106732,P28827
824641,P99113
483461,P86469
975940,P54066
255968,P28789
849298,P36348
114218,P58477
626188,P90077
91665,P37534
845883,P26281
296714,P64187
606329,P35184
785721,P60478
526026,P83425
757877,P29042
437508,P91050
74308,P36645
354294,P67180
58887,P54924
643694,P50129
497462,P71262
479393,P67103
562305,P54429
794844,P88675
777948,P48762
640207,P44897
128502,P31010
656293,P80872
232262,P81810
167156,P14162
408177,P92613
59284,P1375
960706,P41314
118570,P21423
500497,P80548
515504,P42848
737766,P21965
262104,P63866
360521,P45715
617200,P57922
968662,P76679
445430,P62001
415428,P19570
417535,P41503
118395,P68844
267278,P59476
564471,P22025
72277,P80859
375971,P51316
508780,P96300
693737,P8618
597131,P99536
946635,P88841
305572,P73561
775875,P81614
135860,P17290
209585,P80694
651143,P18330
432678,P79378
524251,P845
391295,P47822
716269,P11081
510719,P29610
281761,P69963
719242,P81944
622312,P46733
407719,P78805
161890,P61141
333698,P95817
240115,P45914
423682,P82710
6646,P33337
530905,P2337
299633,P84648
90012,P67555
671072,P96819
636399,P74663
779528,P2795
912836,P50863
307096,P19201
787109,P32355
942448,P29010
860551,P45513
242538,P49929
714293,P37475
72139,P63049
793702,P18979
965263,P61378
414815,P92451
555149,P72346
274570,P82463
565221,P90281
324222,P87569
924739,P79328
993211,P94413
838243,P41716
325549,P65264
182217,P76480
701188,P98673
147657,P3284
881808,P48840
798129,P71293
650806,P20983
436192,P77069
694711,P22284
22450,P57453
198266,P8902
774702,P76906
578485,P79820
947812,P73341
588944,P36140
555506,P79200
391050,P73342
163446,P44708
402115,P77815
760870,P97165
172513,P92030
376953,P93310
715878,P85141
583256,P43851
888211,P88076
297795,P54128
111799,P12149
366596,P34859
725208,P96876
745002,P26635
465767,P16766
834753,P43411
797186,P98746
53539,P63652
405448,P79978
658711,P25431
129858,P98094
987155,P62320
644788,P94738
112549,P68646
813650,P91098
215114,P95707
33199,P19635
965347,P52855
11521,P23295
677074,P40206
304172,P91385
955997,P63927
415504,P44995
869665,P83168
239621,P26822
444248,P63128
147395,P92011
257096,P8050
501072,P68577
473142,P75335
305395,P88319
729611,P68189
413636,P51479
246981,P59471
149338,P95356
338611,P32113
765810,P80170
723582,P94580
435366,P45311
70189,P95137
735923,P4723
739505,P9879
32439,P24219
437725,P56810
95743,P72043
926481,P46252
484176,P65209
198688,P2050
314934,P59154
284756,P73151
845821,P99453
858848,P74359
838381,P66328
336873,P63780
84662,P42047
881951,P87204
184191,P1737
564222,P39537
67835,P53529
211211,P2463
750158,P56186
770309,P31150
766417,P75331
742115,P76120
753200,P55106
415929,P50879
610161,P88907
763688,P4567
837794,P51620
804651,P31683
239370,P47368
530997,P78283
32262,P3791
880941,P27038
912409,P19829
874936,P66789
968724,P67706
430743,P38939
313631,P86513
920591,P7901
42453,P93135
915553,P11339
575732,P13202
334376,P39599
814318,P18606
989345,P13805
155585,P30822
682610,P27750
331268,P37052
314954,P78965
432225,P86783
840325,P18202
983899,P27436
120083,P51925
323516,P32548
853812,P53970
330857,P82947
329436,P25909
541422,P98574
732396,P38127
532276,P21496
568581,P55825
576495,P35449
517280,P42456
497337,P65013
546772,P7416
719006,P60870
82151,P61788
796409,P68577
535921,P99583
669607,P29185
762816,P50797
316310,P23492
490147,P91161
262593,P85757
834014,P96090
865641,P76387
407122,P86892
496284,P4580
978583,P26147
392566,P3339
709036,P65441
909915,P83127
594064,P8655
541307,P42943
587746,P9450
194840,P95335
194292,P6732
944549,P83477
254736,P15556
599013,P49726
729602,P14181
383394,P47445
136863,P28299
704563,P24294
408981,P66327
231962,P70859
545168,P16328
858616,P90952
363711,P69915
683043,P1604
845843,P76298
471938,P53207
312842,P72673
925535,P2551
400280,P88631
198816,P66702
10586,P19508
851733,P52114
336871,P19380
494827,P38070
33483,P70727
709670,P94571
222190,P44344
936649,P15468
420423,P34752
41800,P82812
530956,P86295
457792,P83259
153966,P45047
468812,P26201
