User Id,Skill ,Skill level
695144,S64371,10
622733,S48064,2
346892,S16832,2
753270,S30785,2
453967,S75119,8
832773,S84555,4
802823,S65261,5
860849,S27323,5
212684,S98583,6
561038,S80418,6
545722,S97636,1
545524,S41794,5
752141,S80992,7
482085,S54045,1
641403,S55599,7
399889,S74723,4
814952,S40152,8
575063,S56502,10
500229,S50024,2
660386,S73450,7
343367,S36754,7
165933,S76261,5
506790,S22962,9
906006,S45706,3
952593,S26832,1
894501,S47605,8
873676,S57955,9
651780,S42368,2
139226,S39664,7
419215,S1191,8
891859,S95835,1
575183,S90295,7
800927,S75857,9
30005,S20766,1
589049,S93410,9
977466,S71586,8
696066,S94866,10
295637,S81020,1
466440,S87968,1
782895,S95060,2
331974,S12447,10
195472,S19040,10
28835,S58665,4
857285,S29431,7
73804,S84611,4
266224,S87465,7
959199,S30708,2
192430,S6875,4
604443,S7390,3
781933,S52531,1
190025,S87024,4
290480,S64528,1
336378,S5134,9
405365,S31239,9
470483,S5923,4
7258,S95667,10
361761,S13274,8
635857,S63493,9
467887,S86973,6
717564,S57750,9
552467,S31851,7
785905,S52303,9
39854,S63867,2
778564,S28159,9
153375,S35042,9
803775,S70450,9
575824,S38572,1
31980,S93767,1
292204,S71738,9
405753,S35181,7
533922,S42243,5
951676,S41210,3
346991,S22383,1
426716,S89784,2
654055,S94568,6
944596,S54325,3
301643,S20598,8
146729,S11136,10
80193,S98763,6
809101,S98171,3
375435,S45050,9
932173,S11803,7
476849,S21282,10
64981,S19076,2
87015,S67265,1
960592,S8546,1
216411,S85449,3
252657,S2457,9
740555,S25947,10
899329,S32533,2
572884,S52110,8
685015,S18849,3
504213,S75570,8
811844,S58773,3
384704,S26521,1
829144,S33383,3
338895,S61797,1
477238,S57455,9
89642,S34945,5
252318,S16743,1
744118,S47008,8
682804,S68517,4
327065,S11916,4
878517,S13625,5
132500,S69450,6
197815,S48709,3
740865,S89399,8
19098,S52696,1
716746,S78854,5
300823,S5832,9
435911,S93919,8
400059,S25844,2
541249,S52596,3
325562,S2642,4
164016,S36604,9
114804,S95947,5
619628,S78979,1
259227,S31200,9
339551,S94886,6
350390,S27393,8
711382,S8030,5
102424,S75333,7
282597,S30710,1
297304,S60484,10
781678,S5102,2
803427,S20777,1
82634,S97266,5
400787,S4168,6
695069,S78408,8
176663,S1644,4
75654,S79789,4
951594,S27007,7
812958,S59755,1
610520,S94602,6
744307,S59515,4
321938,S44800,4
450356,S12153,9
914659,S32519,7
267574,S19667,1
729979,S99905,5
253346,S47501,1
629812,S6297,10
839951,S67514,9
588003,S71308,7
40453,S62027,1
165202,S90358,6
206563,S23847,1
275602,S30149,3
930374,S62330,8
143556,S50863,1
869850,S10261,7
483280,S7840,1
577690,S5126,3
542819,S60053,2
473051,S14262,3
159840,S41779,7
450443,S36273,2
621749,S83593,5
245646,S34174,7
23699,S63896,10
224035,S45567,10
841605,S41079,9
312490,S42444,10
842703,S16609,6
46855,S19076,10
224897,S59404,9
64964,S46773,4
779249,S83293,9
456082,S73395,9
677772,S46721,5
195311,S62081,3
782404,S45699,3
952899,S19479,1
81125,S92749,8
169252,S82981,1
170591,S71861,8
791982,S79517,8
797345,S95474,10
210174,S85106,1
269659,S52930,6
336951,S83848,3
570327,S99472,10
425036,S89215,4
295624,S7220,4
410564,S67265,3
348239,S34791,2
801338,S29481,6
511392,S29637,7
803274,S26876,2
555470,S80733,1
517297,S33253,10
879221,S80475,6
384678,S21910,2
88942,S73812,8
531092,S67268,5
67510,S35638,7
257449,S46722,5
384248,S93231,2
668085,S37232,7
959733,S156,9
55726,S39120,8
792938,S48208,2
416868,S56413,7
857345,S88373,2
81543,S65574,6
522298,S49558,2
36317,S625,4
984977,S71176,9
971388,S98359,9
180602,S70953,5
302662,S98685,7
841609,S58589,10
860437,S91405,7
201579,S65167,10
157453,S46394,5
65730,S75092,8
567229,S30393,5
12413,S66975,4
354160,S52858,9
372,S2928,8
159527,S90890,4
419580,S31639,5
363819,S22069,8
502509,S51192,7
258002,S34660,7
224712,S807,9
733121,S19413,1
339309,S74536,7
371729,S96057,6
636877,S69690,10
736799,S85897,3
355957,S40331,10
226113,S82055,7
563255,S72586,2
751225,S31073,9
713843,S2245,9
327324,S25305,5
671521,S48633,8
330498,S38271,1
294047,S72840,3
740563,S65106,9
58447,S95377,1
947421,S92523,5
912059,S81090,4
976666,S45651,8
583868,S40329,8
388537,S82312,5
426969,S86389,7
891792,S16954,2
981777,S22679,10
73242,S46076,9
764228,S17874,3
967260,S55234,1
787105,S18315,1
697100,S84426,10
470466,S63993,10
905819,S3328,7
392541,S47192,1
576979,S37443,8
929641,S8638,2
635336,S50174,1
962924,S90638,2
738174,S73376,1
329968,S84789,4
459738,S56707,6
40144,S22678,5
347420,S41150,4
271301,S42167,1
319041,S75245,8
576755,S73726,2
812858,S42753,3
576791,S43086,6
899673,S1117,5
768885,S86251,5
76215,S74294,5
936915,S56856,9
358551,S46579,7
910805,S30455,6
448386,S65406,6
925622,S62307,8
198683,S45376,8
505402,S22183,4
391981,S42154,10
354571,S29842,4
878797,S66312,6
733473,S38378,7
498427,S76269,7
780026,S62971,4
658559,S30248,2
878173,S61330,1
177626,S23207,6
570435,S56217,5
238627,S49435,5
715282,S2749,10
979521,S20297,6
331363,S60335,7
277978,S5979,1
850093,S78444,10
306518,S76761,1
793536,S81028,7
693491,S9285,9
203875,S99060,8
911181,S47127,5
166794,S83694,3
487366,S39640,7
696291,S33116,3
223704,S40263,1
649402,S91016,4
678858,S18292,3
647228,S81331,3
878097,S30322,4
901597,S63248,3
622424,S99559,2
276188,S18367,9
579422,S91115,3
851177,S81329,5
963570,S27546,4
810892,S23432,10
415982,S97845,4
9269,S16348,2
801157,S17154,2
432493,S21877,7
870382,S65769,9
266621,S19943,5
483453,S27321,7
52479,S14561,4
856625,S31354,3
518812,S56841,4
947247,S98278,8
697489,S66461,1
199003,S89675,10
976646,S56778,2
491399,S31624,6
36809,S11346,8
886284,S98390,5
240148,S54160,5
804790,S89669,7
418915,S78493,8
528923,S70529,4
537447,S82843,3
351433,S62800,5
87930,S94490,9
195208,S52330,3
622779,S96008,10
363383,S39799,2
926510,S11895,5
445195,S33139,7
519074,S12448,4
156051,S98075,5
327037,S49101,4
301371,S39546,4
102527,S62166,10
951918,S35012,8
793187,S7665,9
315200,S20060,7
722449,S97750,7
114614,S45488,10
532068,S61188,9
53475,S62981,10
834484,S29629,6
567650,S77808,5
201661,S60444,1
235118,S74188,2
451658,S27500,4
492118,S74605,8
645384,S58605,9
183967,S84376,4
841216,S1862,10
255135,S69027,4
262127,S65124,8
283252,S90747,6
167602,S61404,9
413706,S78501,7
950282,S5003,6
646950,S77588,6
774293,S797,6
374682,S76133,3
464166,S77739,5
683934,S35482,6
606820,S1433,5
580434,S50493,6
98778,S66956,4
541252,S50879,7
655206,S39962,9
20925,S55992,9
932947,S41557,8
418298,S24381,9
491679,S2895,10
631601,S30438,5
184521,S71557,10
540806,S10149,6
163982,S40159,10
737266,S51504,5
328135,S30598,6
152107,S57330,8
138645,S66411,3
530950,S46397,2
39790,S89685,4
375182,S3699,8
915603,S26019,9
897914,S4062,3
152219,S62250,7
791785,S55189,7
224940,S77735,9
186647,S79909,5
535431,S68115,5
197151,S11690,4
54239,S44831,7
966948,S22982,7
859177,S32158,3
205977,S15023,8
956257,S94727,5
953916,S98150,1
273213,S72807,6
281645,S87701,3
798816,S56192,2
205854,S26507,3
969582,S37058,7
231693,S32106,2
877939,S76894,3
327304,S81670,4
946874,S89570,1
683097,S87568,1
373490,S53703,5
893813,S33595,8
972250,S32624,2
659696,S55266,1
285405,S20668,5
113681,S37158,5
292393,S31288,7
692648,S18146,4
707369,S94140,3
697254,S44414,1
291504,S44620,3
103328,S71414,3
357635,S39622,10
190389,S24298,7
796247,S69387,9
966933,S31434,10
628898,S9606,1
446278,S4409,8
776618,S3601,3
653829,S16838,6
510609,S31613,1
812762,S68123,2
380412,S38623,8
600275,S53707,5
603103,S7789,4
775332,S48295,9
583905,S71635,2
982272,S61252,8
362370,S72272,3
296264,S21695,10
220030,S19380,3
89965,S90727,1
125794,S72720,4
833564,S68235,7
453295,S35424,2
814420,S75922,9
792969,S35456,10
716387,S7716,8
188071,S71004,7
629904,S58526,5
189264,S53378,2
561391,S96618,9
127414,S94717,10
622129,S65149,6
19882,S18816,9
472100,S15712,2
862222,S34087,4
376358,S74759,5
358409,S54635,7
5343,S94899,10
450742,S76835,6
290445,S62936,9
812234,S48974,10
265189,S64151,5
324148,S2767,6
677747,S98628,9
210248,S83258,5
270137,S51455,6
34492,S11307,7
959734,S25997,5
921108,S7632,4
511855,S3899,1
101551,S96410,6
621268,S43585,1
160666,S49455,3
368053,S68495,10
959094,S6239,2
452669,S6507,5
652897,S59454,5
670366,S65845,2
562292,S54687,4
943598,S16647,10
745354,S99352,3
821819,S16664,5
94133,S14603,4
158675,S14871,8
538003,S23058,4
355779,S36090,6
273719,S61333,3
570560,S12483,6
51029,S6530,4
812764,S29164,7
325675,S19211,10
509986,S11005,6
939861,S23752,7
434237,S78969,6
434056,S69474,2
718347,S50568,9
644675,S51857,8
407380,S14630,7
704758,S98451,2
332675,S7204,1
408594,S66703,4
675608,S30972,10
106152,S78467,6
200089,S29608,10
631581,S42580,9
268476,S28180,7
705590,S17294,2
440237,S23962,10
816133,S44234,1
713790,S90551,6
753155,S38066,6
876541,S89604,8
810137,S32625,4
665952,S44944,4
549333,S15081,6
903259,S11414,9
830342,S10253,7
776950,S20349,1
831489,S93047,6
136560,S72750,3
393009,S87672,8
403129,S71772,4
172633,S98367,6
423407,S29366,3
779098,S63921,6
862798,S65546,6
160396,S73626,1
735423,S25156,3
391344,S54545,5
529356,S49584,9
576139,S11378,6
654280,S33430,7
343293,S56959,10
978795,S77006,3
159343,S82886,8
965972,S73278,3
374575,S9410,4
521666,S2163,6
375007,S18224,3
238796,S10127,10
888577,S7925,3
168925,S71392,6
897964,S18064,7
888463,S65453,10
567919,S81735,6
159130,S13176,7
481487,S5242,5
482559,S72267,7
439976,S82024,7
242181,S3617,2
953567,S65007,8
423183,S90853,7
543949,S52644,5
897254,S78917,1
682571,S91890,8
27560,S63366,6
233155,S94503,10
226594,S64318,9
112619,S32005,8
990800,S49486,9
954446,S80543,8
819094,S99174,10
41035,S39001,9
439326,S75713,5
552056,S6431,3
148374,S39370,7
25759,S28744,6
712564,S34456,10
173351,S67635,10
886589,S74265,6
910455,S21129,10
748830,S27813,1
159866,S5215,10
683658,S31630,8
151874,S35140,10
452305,S81905,8
209136,S22961,6
662928,S3357,10
310308,S90695,4
32693,S73360,5
726248,S78904,3
481163,S90077,2
527359,S48372,8
311779,S54878,4
989548,S87752,10
376010,S69867,8
971477,S45913,7
740281,S97241,10
344229,S80675,8
820935,S69390,2
659969,S3146,8
305803,S47921,4
421882,S49954,2
108835,S16219,4
214907,S71505,1
905534,S77882,2
935698,S77,9
671725,S27390,6
750157,S66390,9
124034,S46352,8
411338,S95053,3
309344,S22099,7
324980,S89714,6
583939,S70150,10
164802,S82946,6
801482,S84515,9
501830,S34849,1
967956,S24058,3
902234,S75293,4
604233,S21782,7
637080,S32752,3
540398,S63029,5
593146,S46953,4
743423,S29544,10
662202,S3245,3
20303,S11772,2
453979,S92129,2
292615,S9741,7
898221,S71464,9
493005,S24269,8
467415,S94066,8
848537,S61954,7
960013,S66265,6
206683,S12739,9
818947,S63324,3
736477,S60982,2
59254,S45599,7
414478,S83221,8
305608,S35640,2
177770,S68443,8
343892,S50586,4
625566,S66061,1
189597,S8357,3
422254,S46616,9
386620,S38806,5
380796,S90152,10
963846,S4012,7
903527,S89806,2
367405,S65966,7
101231,S65933,1
138358,S21954,7
604252,S83440,8
670898,S39706,1
274322,S73528,8
188281,S94724,2
309733,S88041,7
70371,S21823,9
447979,S67575,7
242175,S59698,7
944893,S55600,7
684040,S48289,5
158798,S91906,10
54055,S56960,8
312060,S44641,7
828518,S50181,6
669699,S25779,4
326758,S64021,1
808382,S66039,7
895327,S32779,1
893885,S38651,10
426435,S89225,3
620069,S99704,7
259373,S3811,5
545627,S71368,4
140544,S55206,5
746458,S83811,2
371586,S66872,3
683608,S96974,4
506414,S2550,3
442821,S86705,2
488713,S10173,7
317899,S11059,6
856285,S83494,6
262134,S61380,4
911192,S35380,5
152377,S43700,9
956392,S87461,1
403421,S80049,6
215284,S86178,6
648723,S63500,1
277300,S20203,9
455789,S57942,2
404428,S95230,7
7798,S91536,1
769065,S42275,5
100858,S98500,10
363215,S35486,9
244076,S62650,10
398313,S31668,9
624884,S5471,8
782033,S1005,5
122895,S14236,6
508149,S57778,4
537967,S76852,2
689068,S77459,3
765957,S43109,7
783469,S98613,7
11378,S39804,9
685903,S87302,9
66063,S20085,4
162231,S72286,2
402165,S6596,4
490297,S47048,5
489263,S8330,9
306788,S13078,8
384469,S36145,1
187656,S13398,1
423367,S85163,10
107455,S90973,3
702145,S83559,6
298804,S14056,8
353157,S41209,9
792539,S29280,4
828807,S24083,6
243485,S38182,4
546162,S33485,3
248231,S67070,9
778743,S60148,1
849662,S8440,9
302139,S97346,2
352383,S59317,5
949000,S16038,2
57957,S64832,4
497449,S73863,2
914853,S4963,9
903386,S95202,3
750450,S28739,4
393483,S91947,8
582041,S97693,10
536332,S4762,5
616652,S57511,4
540558,S26891,5
85469,S37617,8
62257,S80006,3
66162,S8099,3
87150,S92817,5
778495,S21770,5
550274,S49252,7
593113,S55827,8
185660,S97124,7
937654,S52397,6
474201,S67802,9
790532,S7368,10
932163,S18954,7
576032,S58452,1
868653,S54443,7
331339,S10339,3
72719,S43689,10
372379,S72900,8
818752,S78462,10
377411,S89057,7
783987,S16254,5
915834,S5475,1
145140,S30332,10
630722,S69603,3
788929,S74120,7
754472,S93512,4
447291,S94701,8
259741,S40450,8
754341,S44400,2
662113,S38822,3
388854,S30200,2
947251,S38097,7
725600,S46403,2
393602,S13664,1
413277,S42317,8
872272,S98507,5
94435,S69539,7
114037,S40432,5
67663,S11658,4
245620,S10490,5
786804,S35942,5
744488,S96172,2
761619,S3113,2
342288,S883,7
491952,S43588,5
545585,S40023,6
69046,S63041,5
406713,S4072,1
292097,S68794,6
96379,S37852,1
987395,S59472,7
613744,S61686,8
200448,S60502,4
623031,S53086,10
68476,S37251,8
496542,S21090,8
972633,S58497,4
61526,S61335,1
617233,S47289,4
994941,S4634,5
243759,S29377,5
61709,S11164,2
402687,S61111,4
864558,S33777,1
699232,S11318,3
883051,S12712,10
523461,S84271,7
488932,S39851,5
283923,S48037,5
912880,S20160,2
941086,S7821,10
741729,S58491,2
328465,S6882,4
415469,S17797,9
717849,S9979,4
498576,S42322,1
453806,S78341,2
125998,S17942,2
172990,S5632,9
964172,S20884,1
949227,S329,6
116258,S45153,2
509184,S46332,2
399706,S28173,3
776208,S78711,2
104636,S77779,5
39494,S30136,7
587252,S26997,8
579744,S56701,5
424722,S65505,10
31839,S10823,5
221287,S70997,8
426744,S61669,2
626698,S62398,4
189044,S47843,3
892288,S33002,2
231883,S80918,4
760325,S42497,9
35338,S84887,8
372940,S63394,1
515153,S70680,5
883254,S79357,9
712634,S67123,8
94385,S35345,1
939179,S4715,8
860514,S38310,2
274788,S23939,1
157390,S72104,3
114442,S73638,7
68606,S40799,5
230938,S54130,3
59496,S69177,10
261453,S4655,10
977215,S85238,8
347433,S90479,8
946385,S19015,2
995031,S47414,4
29726,S42928,1
435074,S78235,3
165833,S93002,3
503686,S62635,7
793063,S71604,9
693404,S23627,5
352959,S98359,8
286492,S28248,7
526341,S79908,1
442501,S96804,8
282175,S19073,4
811611,S23881,2
137669,S24579,4
667672,S13470,8
257144,S62902,2
94491,S77753,3
396943,S46405,3
690560,S18674,5
121873,S89280,2
987624,S14541,1
276627,S25241,7
69529,S22781,5
605568,S63206,5
182851,S91028,2
809080,S47075,1
779509,S28636,6
299908,S89269,2
697030,S25001,7
645663,S59142,8
907439,S47035,2
742618,S10098,5
81581,S1237,4
631687,S65484,2
463890,S22547,9
266655,S43525,5
503195,S24726,2
387667,S36957,9
519795,S84835,3
37522,S81167,10
511802,S9631,8
74935,S22373,4
31968,S84604,3
730278,S18928,7
144901,S68988,9
593197,S11541,1
590013,S46869,2
832828,S33157,3
955122,S78424,6
856795,S2086,3
426635,S66601,2
256124,S18352,4
363648,S57053,5
575280,S22064,8
515587,S64204,6
579945,S7569,5
353840,S19985,5
63247,S16576,2
278314,S61783,9
260236,S17092,4
743288,S85731,6
650702,S68487,4
415352,S64664,6
51307,S68370,4
76066,S17991,1
854822,S72977,1
520845,S96918,4
958386,S99988,4
217031,S10488,8
618955,S99589,6
33539,S59836,7
959853,S12573,6
561447,S29342,2
880148,S48439,8
919639,S68854,7
343276,S5628,4
706870,S5104,4
64773,S42342,6
546853,S68682,6
767855,S43460,7
309301,S54661,9
931980,S66256,4
33403,S34970,3
860001,S96189,4
501184,S11544,6
693533,S2305,4
165252,S85903,2
504164,S18459,4
102731,S61042,1
459163,S99020,9
587367,S77297,9
759970,S46387,7
867556,S64445,5
969889,S14226,4
864911,S37641,2
520342,S3144,7
277336,S8013,7
499171,S90161,5
639995,S28059,10
745027,S60510,1
131484,S69714,1
376530,S49860,1
159289,S94898,10
436903,S43935,4
839662,S18297,4
38707,S88841,6
305146,S38327,9
423131,S31939,2
656972,S30947,6
414688,S87335,5
747026,S27410,10
12840,S53420,10
751854,S28631,6
19685,S86852,3
619113,S33526,4
995433,S99004,5
735801,S68012,2
174170,S17247,4
323716,S52324,1
310399,S48557,1
637658,S91790,5
178351,S58162,3
799468,S97369,4
740030,S23780,1
585600,S93315,4
711616,S80375,8
901439,S58970,8
898731,S61497,7
386434,S41663,7
62587,S74027,10
749711,S38728,1
325766,S51014,10
981440,S32414,7
876237,S12655,3
287765,S47916,1
228354,S59292,10
578486,S88327,2
883603,S67952,8
180816,S55077,3
687602,S43120,7
330538,S92508,8
23344,S50975,4
250450,S52159,4
197409,S8282,1
676244,S45236,9
807620,S90398,9
612915,S38004,9
392122,S47501,1
997196,S67998,8
466720,S13925,7
407228,S8093,5
162875,S30859,5
455641,S75947,6
891015,S33184,2
849692,S95644,6
405462,S35781,5
18776,S54569,5
382782,S5756,4
120518,S37880,6
17368,S62510,8
445479,S74721,3
436495,S37224,8
284723,S83077,3
693535,S16468,2
624850,S41435,1
336115,S33392,7
535810,S93896,3
825368,S52209,9
57580,S47612,1
839821,S28253,2
454400,S64678,10
270068,S42634,6
773344,S39593,6
103395,S25052,4
199743,S70387,6
774382,S15035,3
195457,S76530,3
57732,S2163,2
33946,S50283,2
711396,S63672,5
486062,S94791,3
900220,S34851,10
934378,S97909,8
250061,S50061,1
522561,S60425,3
441371,S49184,5
239528,S47097,3
337742,S48658,5
424666,S32077,4
995308,S80771,7
195705,S87416,2
298477,S89104,3
4878,S15578,3
740859,S12968,9
216366,S38583,10
288693,S18063,6
206288,S43064,4
491239,S85912,9
919656,S47398,3
692967,S60491,2
414842,S14355,10
577840,S98404,9
570123,S34821,5
43298,S59411,5
412183,S9736,4
557971,S23795,4
506375,S61611,4
829766,S28533,1
115263,S31981,3
306013,S52578,1
808152,S70076,9
9700,S26363,7
241556,S736,2
438218,S91990,5
577580,S60263,6
51610,S41728,1
912848,S68846,8
871578,S85050,6
728096,S83311,3
409531,S75648,10
74686,S1490,9
509412,S5309,6
365494,S5672,1
198399,S4518,1
463431,S13356,3
119044,S52768,10
354809,S9695,9
73090,S78352,5
429000,S39999,7
650867,S84669,1
421984,S56044,8
341886,S77283,5
320640,S3852,8
330347,S55596,1
190920,S7316,2
84098,S40639,7
167664,S52877,1
718808,S78364,10
500596,S7612,5
890587,S81164,7
266433,S61213,3
760424,S1188,10
856814,S32964,5
130363,S86056,1
26843,S71778,8
932896,S636,3
386986,S79032,9
63357,S36191,6
192883,S45475,2
339904,S14128,2
230291,S22417,1
966003,S84794,5
21291,S19729,10
457951,S55911,7
3863,S71277,3
194422,S63188,6
920271,S64452,1
775663,S19117,1
463340,S85075,6
867164,S73820,8
426125,S97605,10
966464,S27984,9
248685,S11642,6
185279,S9720,8
173544,S43189,10
177580,S42693,8
315154,S81382,6
16614,S38882,5
901612,S55150,10
738461,S46342,1
247250,S70939,2
804815,S17314,10
932234,S85272,10
914300,S94409,2
974440,S96800,9
556801,S72514,2
943696,S13743,1
732263,S40557,1
930519,S27562,4
536934,S67725,6
830566,S51869,4
760237,S77158,10
170440,S1565,4
323772,S61374,7
382075,S84575,8
82149,S70370,4
342000,S40357,6
161563,S30620,4
397222,S32170,8
593150,S13345,8
539152,S27931,5
660138,S11197,8
587113,S79431,5
551193,S11150,3
301345,S46718,9
328976,S14619,9
926061,S15086,5
831401,S87861,7
751967,S95310,10
563851,S29181,5
242828,S48926,5
667456,S12078,2
511156,S53714,9
324749,S23674,4
94753,S12538,9
553336,S91490,10
994338,S91062,9
525916,S26608,10
798112,S99788,3
507397,S30642,4
893116,S8741,5
88056,S8400,10
356284,S84651,9
983,S24629,2
454527,S34450,8
987738,S78585,10
538663,S51114,10
952377,S17004,8
795137,S37044,5
308747,S34653,4
492163,S91139,7
592711,S83544,1
300454,S67156,2
71209,S2854,9
226995,S42561,7
842840,S2685,4
811006,S40411,8
580700,S98914,2
381688,S6727,9
552285,S75663,9
11408,S11904,3
117442,S51747,5
293378,S50509,3
864671,S55784,2
321360,S87943,6
212350,S39085,8
357697,S89570,3
230398,S85628,4
3421,S42415,5
601012,S57076,1
72579,S70780,5
637823,S29679,4
678827,S10033,9
192892,S37570,8
407901,S67246,5
745540,S90883,1
314866,S77170,4
872870,S25513,5
178968,S9746,4
608431,S28938,8
375300,S29688,1
621454,S16293,3
533696,S59865,3
439796,S29242,2
804947,S80243,1
864826,S46830,9
731667,S6339,9
687213,S10135,4
350033,S76137,2
321262,S13722,10
949281,S92818,7
461537,S20307,5
686727,S42171,5
629185,S97647,10
467809,S47371,5
595708,S30312,3
200296,S19050,6
919929,S82609,1
19649,S59206,3
27844,S9421,2
771035,S83755,6
61018,S335,5
330334,S1732,6
134632,S87568,7
104890,S48418,3
990594,S46657,3
619279,S11385,5
20703,S23888,7
257835,S4057,5
535475,S49491,3
460784,S64684,3
693695,S52412,8
925691,S55567,4
819779,S11959,6
489487,S99076,4
182250,S90979,10
139871,S28088,1
591822,S5161,3
966291,S37874,10
390287,S33730,2
865088,S76836,8
624756,S16715,7
32043,S86361,6
670229,S61208,10
940631,S99069,3
815515,S54185,7
332920,S3994,10
944104,S44521,9
162910,S36322,4
544960,S95802,6
163106,S15229,4
325903,S7983,10
642209,S88587,9
425396,S74582,7
918389,S4382,7
324926,S9371,6
72383,S53227,8
332256,S6113,9
636804,S926,6
166645,S54682,7
172653,S21969,4
696783,S97493,6
157479,S5991,4
493500,S63668,9
508350,S21495,9
887593,S16051,1
368646,S31415,5
898252,S99393,2
598233,S57330,4
688914,S39680,2
251774,S5814,3
698700,S53990,3
694934,S98374,6
958688,S74164,5
807136,S34051,3
834672,S63782,10
77922,S19795,6
566792,S22083,9
985243,S10138,6
549175,S64214,10
525271,S80961,2
952357,S45772,9
481281,S4213,5
250187,S14658,10
802447,S6828,2
100480,S65112,4
976236,S32543,5
330254,S34350,6
26570,S47714,3
171077,S36541,10
987134,S51890,4
598604,S94442,8
274032,S87849,1
383576,S51875,5
930384,S54580,8
382778,S54372,5
582282,S51469,10
746170,S32361,3
396835,S29055,7
421402,S75194,1
984496,S98707,7
242760,S39967,7
683592,S90682,5
528073,S99561,6
464493,S13452,5
38314,S32611,9
792842,S63936,7
374024,S86770,10
89013,S35783,8
683367,S81256,1
82011,S74384,1
959114,S27095,6
687500,S34174,10
251550,S94148,3
553284,S42545,4
735140,S6383,8
485537,S78167,1
469709,S21907,1
619489,S12210,8
697807,S18912,7
20018,S87047,9
548725,S34667,10
428778,S63584,8
202652,S88773,5
295920,S27875,9
678084,S41028,8
980783,S74045,5
265477,S19177,5
511904,S16817,7
454989,S48640,7
784111,S70458,1
782959,S20780,9
743263,S25327,2
50090,S88564,9
752011,S6887,1
556968,S69052,2
547034,S88565,1
225353,S7613,4
112708,S52998,8
262806,S23690,2
314392,S68851,2
578069,S22821,8
422205,S29657,3
259791,S84710,5
23359,S74542,9
106678,S69391,9
310362,S19331,1
674477,S4195,6
392304,S69912,2
131626,S2494,9
693046,S19086,2
787230,S25570,10
969289,S80471,1
853297,S48752,7
190155,S87862,5
710869,S85659,5
536312,S93314,10
954875,S42148,1
369601,S74868,5
397422,S4443,1
53578,S35092,10
88376,S64814,8
997769,S17783,3
592325,S87040,2
612660,S60786,5
207337,S30030,4
232621,S15623,1
1224,S27632,2
555919,S49136,5
539811,S65588,10
124846,S35646,8
128370,S72830,9
902136,S54812,3
817383,S13207,3
750158,S77852,8
183440,S95101,9
633890,S60025,7
561439,S16797,9
852206,S35063,7
379820,S65155,1
977907,S51598,7
832311,S34681,8
561843,S89783,8
459009,S93404,8
820298,S84282,5
871333,S61958,10
487390,S40512,8
89372,S77243,3
362248,S91751,6
673922,S21255,1
76207,S16061,1
499650,S24045,4
503846,S18013,4
529066,S85077,2
6065,S43025,8
770632,S64392,9
718771,S24723,8
470358,S16027,6
187167,S94234,3
546660,S47068,8
97742,S14478,7
122087,S25448,10
290371,S54596,9
706949,S98544,6
200617,S64922,8
984286,S68777,9
220612,S67214,4
997062,S11427,8
66842,S61111,6
949357,S88874,10
332699,S87235,8
850934,S20295,2
216815,S7957,8
352765,S4763,1
462180,S3208,3
208905,S28021,7
407541,S49438,3
750475,S38266,9
503814,S97332,5
822874,S68228,3
930129,S40565,8
710172,S18564,6
524986,S65000,9
47127,S95540,5
304651,S40277,2
761589,S67255,10
735726,S45239,4
600758,S54191,9
855741,S98449,6
370932,S59586,8
35421,S30903,8
141296,S31044,3
623087,S85959,6
622526,S63374,2
655224,S20385,7
259232,S67197,4
766421,S32200,8
773898,S29770,2
590241,S76210,10
530859,S70075,4
887446,S75291,9
560183,S71989,4
947310,S20444,2
201264,S34839,1
719652,S86540,8
879662,S13111,5
106794,S83856,5
620857,S72267,1
539484,S76597,8
768432,S85767,2
403324,S24189,1
240710,S54195,2
549078,S14334,6
738775,S98463,8
295373,S33380,6
362276,S57829,10
761678,S72030,6
506375,S4366,4
666513,S69323,2
694696,S22346,8
617608,S49665,7
476368,S38793,9
939722,S89390,2
594814,S21227,6
421573,S4447,2
543983,S80266,1
756488,S91546,6
854028,S59884,4
242964,S7542,3
871841,S89480,7
755176,S91056,1
254257,S89810,10
31649,S56914,1
606024,S8484,10
507536,S77053,6
857142,S24338,6
807272,S25225,3
326590,S77940,6
943148,S14161,10
374916,S59088,9
711465,S22357,10
827282,S76290,4
265699,S27216,7
532138,S28716,10
23565,S72610,10
71662,S81316,3
26077,S99312,4
106687,S73612,4
868968,S12671,10
659233,S85552,4
703452,S13437,9
19284,S46930,2
480790,S3489,4
678797,S96787,5
493704,S61033,5
163917,S98114,7
562444,S47464,3
874858,S50981,5
86321,S67391,6
948279,S60156,9
355125,S30173,9
867456,S93766,1
893850,S53948,8
214580,S95356,8
678846,S3514,5
733554,S12629,8
565564,S62147,2
451739,S71246,7
535292,S56235,5
951609,S46548,10
466289,S13783,1
681637,S85533,1
474921,S40489,3
12383,S75,8
836305,S40304,8
462611,S96878,5
678369,S56416,3
916165,S46767,7
560695,S8832,2
871822,S47479,6
750729,S16544,2
679135,S18086,6
613766,S71890,4
643126,S27871,10
240502,S7773,3
954917,S42210,10
181304,S99574,4
31436,S25341,10
402687,S69638,9
728187,S90450,9
662390,S86704,1
155644,S51585,8
19477,S10937,4
61092,S52752,7
565307,S67217,9
61334,S46873,5
260209,S10652,6
257887,S84896,5
733751,S35386,1
899545,S25642,6
172897,S76074,10
531731,S85986,3
242786,S10018,3
