User id,Interest,Interest level
415272,I4867,9
682297,I2806,2
588469,I4465,5
589502,I9751,7
914120,I5102,9
814594,I694,10
138484,I9514,8
329278,I4254,2
1680,I8301,1
61747,I7745,7
628172,I7378,5
995079,I7318,3
173777,I2953,10
448398,I1604,2
127828,I5567,10
323273,I8026,2
440650,I2333,6
888785,I6774,5
257355,I2006,3
618243,I5426,8
211863,I9843,4
150838,I75,8
119973,I8963,7
193925,I2003,2
706008,I2294,5
130435,I8088,10
111859,I3049,5
288612,I772,2
991028,I9134,3
487417,I4176,3
221109,I222,7
317764,I7526,3
738130,I4995,9
433352,I858,1
9655,I7104,3
800166,I9401,9
589118,I6432,3
563963,I5618,7
155308,I7709,5
366005,I4794,9
940935,I575,4
694605,I9231,1
754231,I33,3
46016,I9406,6
733292,I1306,4
779403,I5138,2
149431,I6919,9
937361,I8037,4
330467,I5840,7
792012,I6625,8
21419,I1536,10
88301,I8380,6
576739,I6920,8
232407,I7706,1
320033,I9329,7
119484,I2428,9
906209,I5981,7
58834,I6435,9
110022,I1492,2
764608,I8970,3
757091,I7259,8
640364,I9331,5
100511,I9290,7
385713,I1269,7
471378,I115,7
973658,I5511,3
764116,I578,2
571037,I2777,8
872799,I4571,9
463522,I5715,4
459796,I9970,4
114042,I5269,6
379420,I500,6
605055,I7012,9
306090,I5327,6
614298,I8855,2
236113,I1986,7
246064,I2385,9
207188,I6163,10
628829,I9676,1
157412,I1046,7
121693,I1715,10
608571,I1835,1
142022,I1903,2
849852,I4260,8
830501,I2226,9
7955,I8279,9
737127,I4532,9
298762,I7910,3
775956,I6189,1
826419,I7518,2
424280,I100,5
844625,I5025,4
732980,I288,4
652711,I8932,4
498154,I8012,10
987269,I4925,10
965086,I5156,8
699109,I1991,6
638243,I7511,5
932020,I9040,5
981148,I1632,2
791982,I3715,10
370196,I7123,4
133545,I5114,7
456773,I5418,3
224773,I5414,7
932632,I3825,4
913877,I6578,3
55366,I6305,6
763902,I7274,7
779432,I4182,1
37864,I384,8
947664,I4493,3
542145,I8825,9
630830,I1743,10
594786,I1049,5
427637,I4373,1
218432,I2277,7
863245,I1695,7
762056,I4777,2
474473,I3544,5
786249,I9439,1
321548,I7245,9
198403,I3371,7
187963,I115,3
954937,I6550,6
992233,I50,10
723892,I7303,5
800347,I8321,3
49618,I8939,1
309013,I9120,7
82685,I838,2
109901,I6225,3
762543,I33,7
416184,I2126,2
280204,I7020,2
804172,I4216,7
60853,I3342,8
87661,I5880,5
714647,I7851,3
648338,I4118,5
315579,I3576,2
590193,I4276,1
3153,I135,1
814143,I9795,10
265179,I729,3
766916,I7025,2
164747,I5517,7
700040,I4995,8
874581,I2656,7
124114,I9506,1
24830,I2143,3
310210,I5753,5
140077,I6412,1
887603,I7705,9
868080,I5817,5
168704,I8096,4
108034,I300,10
991320,I5066,1
795444,I1434,4
186820,I6213,3
375706,I7602,9
101241,I2250,9
515093,I9684,9
898238,I7628,8
746573,I418,1
486343,I410,2
714124,I1973,2
101932,I9407,9
971837,I2501,4
138800,I3115,4
433942,I2588,8
394557,I1794,2
466917,I5650,4
206656,I3334,8
711908,I1438,4
47256,I6574,5
72907,I3684,8
441451,I1029,2
89422,I1319,9
807417,I9112,1
70616,I278,5
758147,I5710,3
583768,I823,1
181322,I9420,1
897036,I9988,8
420086,I4348,9
577882,I7591,9
530696,I2170,3
103493,I7523,4
120482,I4298,7
791603,I6195,4
46186,I9888,9
330218,I626,1
27087,I1870,9
780218,I693,1
479069,I6449,1
527898,I4252,6
925568,I2609,6
989849,I5221,10
394889,I1647,6
3008,I3246,3
391296,I596,8
939607,I7336,9
823291,I6513,2
939346,I682,1
312387,I7614,3
337524,I9449,5
705211,I3404,5
525520,I7924,2
141758,I5959,4
819217,I5991,4
864807,I4793,9
802414,I8265,7
40729,I7196,5
300873,I1208,5
647030,I8457,9
329920,I5570,9
13608,I8280,7
909105,I7667,4
411387,I4462,5
693428,I3039,5
352251,I3902,6
217385,I8381,10
524648,I9782,2
172158,I8174,4
882306,I8346,8
551951,I3694,10
294753,I3699,6
645770,I7399,5
117839,I6183,3
469159,I1660,1
358288,I249,1
697992,I6825,1
186546,I4906,7
472548,I7704,7
688965,I7954,6
373253,I5737,10
169827,I9975,2
337050,I8354,2
792120,I1803,4
727634,I8927,6
256437,I2411,1
367182,I1426,10
842181,I1418,9
568941,I329,1
700035,I5848,8
497677,I8835,7
363749,I8037,8
956630,I9407,5
926061,I1920,8
787247,I2175,6
261357,I3318,7
878204,I7917,5
536458,I941,4
45799,I551,4
650237,I9629,4
174942,I5077,3
971025,I9136,2
755758,I9955,4
251309,I6243,5
274549,I3652,3
327925,I4582,8
758162,I1752,6
148473,I2305,3
108047,I8156,6
52208,I3267,10
317861,I8637,1
691971,I8846,8
169608,I1052,8
323449,I5,8
969122,I8377,10
153558,I839,8
362361,I1101,9
418075,I6619,10
811813,I7663,7
697026,I3287,10
109717,I2058,10
881591,I3154,2
490845,I8608,1
852763,I5058,8
416461,I2823,10
706441,I922,5
670228,I5855,5
840971,I6683,1
54118,I8677,6
511021,I1439,1
947283,I2708,5
364632,I5416,8
431980,I4428,4
651932,I3675,5
270293,I4944,9
854913,I5195,8
12771,I2447,5
439103,I6884,3
125430,I3761,9
767246,I1145,5
538768,I7066,7
651402,I5630,8
471499,I5835,6
995499,I6480,8
610899,I3043,6
899889,I9477,7
971275,I1659,9
802803,I8715,6
772472,I8303,8
488674,I5472,10
92295,I6850,5
359658,I6872,7
289406,I6146,5
603252,I3456,8
949753,I9325,2
947835,I1455,10
148603,I9908,8
635356,I4808,10
413646,I8929,4
942219,I2393,10
162081,I8228,10
818329,I9016,7
413693,I5843,4
128338,I5589,9
479510,I8461,7
456865,I9772,6
820643,I5245,7
379087,I6337,4
304589,I4644,5
409322,I8795,8
901562,I770,8
622788,I6235,5
311717,I9516,7
834824,I1355,4
683764,I4458,9
541838,I2215,10
561679,I7807,1
161630,I2691,8
67612,I3012,8
946246,I7634,4
95880,I6116,4
960296,I3455,4
358894,I2445,6
604576,I3233,8
291833,I8194,5
833880,I5145,4
59527,I516,10
789029,I9841,8
632948,I8027,10
460817,I7680,2
576231,I5433,3
603795,I1157,1
653017,I2399,9
650096,I2562,2
8162,I893,8
755012,I2261,6
143073,I7463,4
277048,I9652,7
69440,I7675,7
307672,I144,9
401427,I5764,1
568976,I8348,3
381570,I1749,10
608928,I8022,6
245470,I2759,5
646302,I4623,6
112407,I6885,5
79677,I6430,7
97798,I8383,7
416597,I3494,2
862524,I1754,10
671738,I8415,8
347938,I3432,4
490758,I1975,6
206033,I3636,1
373618,I2816,9
321645,I6884,8
234076,I5510,8
6090,I5310,8
542767,I8089,1
87214,I2218,3
382837,I2982,8
966440,I3795,5
584117,I4928,8
497942,I4689,3
902441,I4523,10
628958,I2137,4
900829,I7550,9
717296,I7572,1
151546,I9054,10
262342,I6604,5
925660,I7351,7
872040,I9699,8
906385,I3446,1
114083,I745,4
120604,I8051,2
844604,I7571,10
475678,I3675,6
289906,I527,4
555357,I149,3
847261,I7926,4
866339,I1685,3
258513,I7937,4
708779,I3536,9
945549,I4719,2
412389,I1978,6
231864,I589,2
385042,I4011,7
906392,I8141,9
90813,I3003,3
818325,I9462,1
49899,I3656,8
981414,I8579,3
638531,I3356,5
526037,I1733,1
215216,I5110,1
933726,I5177,1
386902,I6064,1
892803,I5706,9
671038,I8877,3
682729,I6952,6
886588,I9136,4
60275,I9868,8
264873,I9272,9
375456,I4544,8
471212,I7079,5
256644,I9183,9
453731,I6732,1
29865,I4904,8
420584,I9274,9
462777,I8893,7
797436,I1210,1
629632,I7190,3
809400,I9808,10
236583,I1374,1
55050,I4133,3
832010,I5373,6
152578,I7413,7
975520,I6093,5
955003,I636,5
46755,I3459,3
176330,I8391,1
999747,I7923,9
76667,I2878,1
459455,I1026,9
491439,I9429,8
81143,I5339,5
82146,I958,1
577997,I8370,9
924459,I2533,4
584164,I1550,9
306234,I8835,10
961974,I3489,2
701530,I7457,6
100111,I231,4
548898,I320,9
218644,I3936,10
666034,I8602,10
383967,I7306,2
426012,I1379,8
542560,I308,7
6806,I3105,7
268571,I4809,3
100684,I1147,4
100053,I5062,10
27625,I7851,3
432740,I3318,4
692854,I3418,9
50112,I3972,1
544130,I3785,10
876868,I3857,3
830446,I4696,9
675902,I6088,5
809990,I6240,10
998082,I2892,8
8447,I6522,1
486113,I336,4
2082,I3624,10
776154,I5301,6
214254,I7553,5
724561,I4489,4
617742,I2291,9
611893,I5883,3
291786,I1125,10
39844,I1831,9
725929,I6109,7
214570,I1615,6
644923,I399,7
556555,I4183,9
219979,I8860,9
830489,I2125,7
292322,I7587,5
75697,I5640,1
179890,I1728,5
345165,I7809,8
166910,I4842,6
829759,I4794,6
555243,I138,6
922774,I4341,9
507297,I1684,5
934483,I7889,9
211570,I2172,1
543198,I9861,6
157165,I7340,1
896949,I9217,4
481757,I1495,9
489756,I9527,7
273731,I6272,2
621869,I7148,4
401317,I9184,3
323933,I1261,5
502310,I874,6
730748,I6806,9
358463,I9853,5
762750,I3929,3
647494,I182,10
890016,I3892,4
963168,I2190,9
196436,I3287,4
433887,I7359,8
243133,I2180,8
34464,I7336,3
209253,I1206,9
946841,I4858,6
128344,I3135,5
590680,I2556,4
182296,I4,10
677887,I5270,9
539147,I2331,9
632556,I3994,1
935886,I652,1
238876,I1417,7
736641,I830,9
283358,I1957,1
928461,I5474,1
331995,I3749,4
866486,I4135,6
576484,I2398,6
3776,I749,4
592348,I4909,9
818102,I5432,7
289317,I4269,2
451008,I7823,8
534296,I8595,7
468580,I9026,1
290130,I9924,4
332030,I4450,4
533429,I6138,6
329958,I4565,5
119275,I3910,2
853529,I168,1
42737,I1888,9
742061,I6787,5
155211,I6316,1
865710,I8113,6
771803,I5295,7
761066,I4079,4
847111,I9219,2
929258,I1976,4
792836,I1625,6
38776,I3095,7
717483,I849,6
860647,I1198,5
178765,I1599,6
49495,I6490,1
630888,I9384,2
862121,I4574,5
962495,I2718,9
838809,I4426,3
819071,I4662,4
936079,I411,8
749668,I5831,8
539689,I5415,9
73072,I9268,1
268756,I8219,6
677354,I6730,9
508947,I2854,3
940167,I1189,3
160344,I630,6
533126,I365,10
910328,I5768,5
779291,I1536,4
3108,I8656,4
973413,I8352,8
526868,I7868,3
680271,I4522,3
667891,I4141,8
228784,I3839,1
47927,I9810,4
40041,I3036,4
440461,I6725,7
803821,I8851,4
143499,I7965,8
135091,I6014,7
464594,I2000,10
431842,I4213,6
435714,I434,3
672163,I3734,10
577887,I4689,9
658050,I3591,1
830229,I6792,8
22614,I3710,3
597223,I9578,5
861370,I2819,6
606410,I9445,2
310964,I6848,9
837518,I9632,8
250760,I8986,4
688830,I4773,1
951133,I6217,9
15737,I6358,10
685402,I4086,2
570573,I194,5
243883,I2642,8
925838,I326,10
748945,I2517,9
379296,I5569,6
56329,I3398,3
340797,I5371,1
89813,I3785,5
110418,I2272,7
650185,I6054,10
999620,I9518,2
517978,I6431,10
160600,I3078,2
442318,I3686,4
848776,I5548,7
210408,I7395,1
444487,I5708,5
384754,I5717,10
195980,I7402,5
203076,I2666,3
885082,I2899,10
955955,I8052,5
865814,I3783,8
103276,I4924,9
173672,I305,6
220064,I2540,2
549649,I804,8
356450,I9360,3
673154,I6226,7
651225,I2983,6
884119,I2610,9
822041,I6389,9
834713,I6552,1
870271,I8752,5
416860,I4843,8
197903,I4557,10
240592,I3464,5
192980,I4301,9
337988,I8526,3
385477,I3842,5
799485,I614,1
10080,I7020,6
474509,I202,9
829933,I7973,5
615634,I1578,9
985130,I2960,2
929378,I8575,4
698307,I1563,10
973033,I3230,2
251981,I6927,3
416674,I7750,1
465348,I8319,2
580715,I3985,3
503651,I8399,3
142260,I9175,8
635000,I7961,6
997791,I9304,8
25348,I9585,2
315165,I3396,10
519812,I432,2
508444,I9351,5
625501,I6915,2
889162,I223,2
807489,I1243,6
454927,I9852,1
473132,I7796,5
759770,I1880,4
684440,I835,3
518093,I31,8
577099,I6735,2
577786,I5269,3
856837,I6414,9
357270,I4757,8
930206,I8341,2
323588,I1555,6
393782,I3149,2
584061,I1972,1
688333,I3729,1
910557,I5034,4
623398,I2498,5
305083,I4121,4
557519,I7275,2
718003,I734,8
900102,I9914,1
33585,I2077,4
613009,I3261,10
150509,I38,7
66327,I1737,9
847250,I8403,9
900211,I4977,2
15947,I681,6
899140,I734,5
64706,I2939,8
877919,I5470,2
705122,I4861,4
142746,I6814,2
388822,I5311,3
271285,I3553,5
625478,I2867,6
183314,I8148,3
735369,I6695,4
56741,I9752,1
592653,I7372,9
127958,I6947,6
503886,I6235,7
268436,I1360,10
790500,I774,10
552320,I393,10
841370,I2974,7
582428,I4573,9
114354,I1609,10
258210,I5871,3
145181,I6117,4
506144,I5238,7
579511,I4142,6
524698,I2690,6
499162,I7202,3
493773,I9041,3
31099,I2888,8
838240,I5089,8
28711,I2416,9
26745,I496,5
451933,I535,2
103813,I5244,4
548949,I745,8
958444,I8199,4
608327,I7483,4
267752,I8989,9
246990,I1430,4
681566,I5297,3
233225,I8583,6
494257,I9572,8
608517,I4908,2
461794,I9790,9
631492,I9376,2
39589,I2600,5
149150,I738,6
713273,I726,7
839492,I6565,5
730504,I9823,8
227680,I3760,7
788921,I1663,9
206643,I3334,9
385482,I8284,4
369886,I5059,3
541130,I4884,2
585658,I8647,4
324933,I5915,6
259200,I7342,7
424436,I5989,3
595594,I6670,10
781348,I528,1
143571,I9792,1
976174,I6003,7
991669,I2363,8
906707,I9431,10
548219,I2870,7
944245,I667,7
996434,I1840,10
583895,I8536,9
223422,I15,8
454602,I5194,1
802179,I4844,9
849704,I8541,4
723264,I3588,5
112331,I6000,9
701481,I6980,4
336325,I8041,3
270153,I1845,8
802737,I4925,10
486115,I8157,2
307780,I2061,6
721219,I3053,5
35957,I4276,8
32679,I8289,8
228711,I9908,2
537404,I5022,9
168175,I9320,4
773749,I6793,9
572439,I5003,6
10595,I7178,7
386682,I4468,3
648352,I4987,8
458574,I6335,9
338281,I1693,5
581237,I298,7
386950,I7119,9
559044,I8770,5
544902,I9471,5
305764,I2224,3
585886,I5451,10
651029,I217,3
246091,I2607,1
977305,I2408,7
60576,I9106,6
399930,I6665,2
60277,I5382,7
772786,I7062,1
532458,I4940,7
67875,I7186,8
835212,I6843,2
142937,I5056,1
436098,I145,1
273320,I5108,5
109520,I770,3
192689,I6251,4
266557,I6202,10
235396,I693,5
932594,I4891,10
109814,I5060,9
22991,I3070,6
271406,I3389,8
232782,I3151,10
711935,I6679,10
905705,I2890,1
494506,I9498,9
711257,I2084,4
399720,I344,3
917465,I1114,4
430895,I8638,8
365130,I108,4
358280,I1210,3
854575,I6126,4
635843,I6091,10
656115,I9001,10
971130,I6194,6
399384,I3478,1
421217,I7476,1
863532,I1985,3
481793,I5838,2
771458,I1322,7
335308,I9739,7
150145,I2915,1
302808,I3714,8
791181,I1890,6
916831,I1993,8
226296,I6657,9
30901,I3536,9
721951,I9810,10
858288,I185,8
322576,I8490,1
752184,I7863,9
359644,I428,2
391634,I2877,6
940830,I1162,2
868010,I7640,6
266570,I8010,2
257858,I7888,4
395759,I8220,7
492264,I5582,10
483268,I2550,8
929935,I5014,1
138430,I1626,9
965726,I2011,7
345835,I7685,1
830711,I1716,4
332063,I7197,6
767980,I9233,10
369163,I7953,8
193465,I2226,2
916522,I6325,4
913534,I2648,5
96590,I878,3
530271,I4520,6
166086,I9800,7
699440,I8387,4
847376,I5043,8
552788,I8516,4
936592,I468,2
976271,I310,3
434872,I4306,2
531024,I7340,6
81960,I8392,9
291244,I7121,3
974636,I7542,9
453085,I611,9
9844,I8999,1
872923,I3758,8
784021,I9907,7
659951,I7614,7
336844,I8468,5
8750,I8946,10
985008,I7005,10
963035,I4572,4
193074,I2892,5
620832,I2565,8
78229,I7717,10
44721,I5396,2
174713,I9772,10
812354,I5363,1
519028,I7189,3
764352,I9659,3
249194,I4278,1
366511,I7725,4
656753,I5351,8
688910,I174,3
988829,I3975,2
580206,I9126,3
274826,I8224,5
370212,I2558,8
679985,I5833,3
199165,I4932,6
728176,I2520,5
423748,I7759,3
91240,I8801,1
967825,I4027,2
130007,I2982,3
273920,I5529,9
398290,I4308,5
634764,I589,7
480106,I3552,8
638858,I3945,1
143524,I1334,7
190967,I6238,7
62666,I4632,10
491533,I1513,9
368648,I2523,3
7346,I5138,2
828458,I1100,9
673198,I9190,4
133733,I2156,3
953099,I7734,2
723512,I3256,6
585151,I8762,8
136519,I4619,9
724274,I5653,7
976116,I727,4
268736,I6854,5
525434,I4129,7
467852,I9885,8
290247,I6476,9
948749,I4523,4
271653,I7616,3
762264,I8004,4
913927,I3671,9
1676,I1743,5
272198,I9143,2
947140,I2250,10
123189,I9142,10
922764,I6770,9
806584,I6596,8
420083,I2857,7
98223,I9184,7
40395,I8325,9
158272,I4278,5
478942,I1877,1
798697,I6793,9
365904,I7792,6
599980,I1561,9
416579,I7043,1
652296,I5447,8
255788,I4618,10
35644,I7127,1
701870,I1022,10
735099,I4948,6
663321,I1060,8
796025,I1862,1
951529,I7574,8
904969,I3703,6
707473,I2128,4
903992,I1858,6
190208,I9542,8
772232,I1258,10
982558,I9291,1
474501,I4884,10
759548,I5509,7
751105,I844,2
185664,I1395,4
432233,I4740,2
245006,I1258,8
522100,I4089,6
326036,I1764,4
419461,I9249,8
367867,I6757,9
66159,I2219,9
159452,I6535,5
60999,I11,7
595524,I1071,10
926007,I1853,2
915378,I8915,8
949963,I5893,6
69625,I8860,10
166764,I7429,6
579207,I7933,5
186489,I3826,6
459771,I3704,1
628340,I4649,10
933164,I8444,7
526668,I6026,10
330902,I9220,3
545169,I6258,4
47393,I5588,3
888901,I3529,9
318600,I2221,3
268972,I9798,1
823239,I3854,8
890677,I8270,2
949326,I7531,4
990370,I8846,7
917844,I430,3
993250,I4430,1
796626,I4982,10
769164,I252,1
237510,I1191,2
925881,I2674,10
555526,I6638,6
1712,I4961,10
294356,I7509,10
371129,I3040,1
781936,I6359,7
646527,I4637,10
584196,I6783,10
144932,I405,2
388282,I6244,3
2119,I1651,6
336999,I205,2
714480,I8670,1
819370,I284,9
2353,I8851,7
924233,I1323,3
900356,I1795,8
927599,I801,1
281557,I4714,5
813551,I8672,1
283601,I958,1
871988,I9153,10
27721,I3003,2
500209,I8061,5
274048,I2058,3
211822,I9707,10
371925,I9449,4
953658,I6114,2
731372,I33,3
998221,I1416,2
751021,I2741,8
598870,I257,9
774226,I3919,7
459259,I936,7
369814,I6638,3
783218,I6726,9
604277,I9018,3
30517,I8848,9
115254,I8804,7
548387,I9014,3
233459,I6964,10
453650,I2036,6
672907,I5932,8
684454,I1986,8
72358,I6937,5
386877,I7203,5
592368,I6159,3
132087,I8680,1
517985,I4200,2
326956,I9956,10
437680,I8027,9
869544,I6602,6
356475,I6651,7
121152,I2573,6
670768,I8460,3
637072,I6499,5
782907,I6905,10
750954,I805,1
636090,I6834,3
128539,I4737,7
743411,I9109,2
283633,I9533,4
180639,I8704,4
683930,I3397,5
744312,I7504,5
753467,I735,7
338685,I9690,10
757908,I3931,6
584887,I2686,4
87583,I1023,2
765403,I6401,9
431061,I373,1
590015,I7896,10
749129,I731,1
286580,I5568,5
547670,I2561,4
368384,I2175,3
784325,I3061,2
880706,I8953,9
701465,I868,9
900226,I5819,10
844650,I7061,8
88338,I6414,4
500014,I9087,6
798846,I993,4
96588,I2714,9
668658,I2968,3
615768,I9193,10
933822,I7723,7
393067,I8807,5
766248,I4081,8
423755,I3811,4
574045,I2761,9
28712,I8289,1
406921,I2254,5
585628,I5159,9
703782,I1869,2
984909,I5038,10
854092,I6367,10
764388,I2400,2
937673,I8863,9
513981,I4383,6
191934,I881,5
248784,I8503,7
486914,I3553,8
914170,I2290,4
641440,I2095,1
537759,I1203,5
245806,I7700,9
992392,I2584,1
21476,I7571,9
674513,I5438,4
267590,I5845,8
801610,I8019,3
850420,I819,10
515064,I3001,7
306436,I6517,1
403391,I6673,5
566360,I1839,6
557421,I8878,1
713764,I7748,3
652379,I3777,10
763580,I6555,8
896636,I7364,1
838497,I5066,5
739028,I7047,10
222751,I9470,9
729179,I7523,3
828654,I8415,8
497508,I80,6
752325,I5650,4
572279,I7111,10
478834,I380,5
36298,I2318,7
355477,I1820,6
491894,I1322,1
446794,I658,8
122724,I642,3
595621,I7978,8
699561,I9929,8
652840,I3479,6
419434,I1568,3
121844,I5493,4
205394,I3791,4
17355,I7178,6
215198,I2699,9
732141,I7828,3
900837,I4692,6
617635,I4608,6
958635,I2640,10
966471,I7442,9
750235,I9335,4
351225,I6396,9
12967,I6881,6
567777,I8659,10
174678,I1951,4
140117,I5002,7
518532,I4056,4
283567,I384,9
445851,I1307,8
778193,I6854,5
447771,I5721,7
471398,I3283,4
415577,I7949,8
181153,I4358,5
967973,I4876,8
779395,I8100,6
859591,I1404,7
485975,I9785,8
928994,I8432,6
247454,I7345,5
370416,I5792,7
767754,I3909,1
389173,I6916,3
763935,I4722,9
377111,I5797,8
670917,I4738,1
579645,I5662,9
626344,I3006,3
631730,I1636,4
932300,I3310,8
393100,I1286,7
759343,I5740,5
958896,I7989,6
722561,I908,2
78820,I5662,10
634830,I1183,9
199955,I6646,8
875145,I288,10
594948,I4560,9
595,I8948,5
550735,I9305,10
233643,I5764,1
558041,I9639,2
192249,I732,6
761415,I9399,2
861470,I2978,8
344013,I8390,1
457681,I7827,5
900381,I1342,4
323360,I441,8
508530,I3927,9
15862,I6610,9
36620,I4605,5
999206,I6605,2
296116,I3778,6
821348,I228,7
936595,I5639,1
849575,I8661,2
340644,I8700,1
673954,I6921,1
827531,I1281,1
935764,I9390,7
295386,I7390,9
505386,I3014,6
167923,I9874,4
62365,I5001,8
453420,I9988,1
167854,I6460,8
814404,I2525,3
683031,I1415,10
196547,I636,10
798510,I458,2
69979,I3290,2
164068,I5054,2
50016,I9768,7
291589,I6630,3
737842,I5206,9
781439,I7236,8
552051,I1106,3
623853,I153,7
115726,I9167,7
736575,I22,10
221424,I6641,9
820459,I6367,9
245993,I2227,3
501925,I765,9
563204,I4662,9
149761,I6844,2
348149,I7308,7
666435,I4244,10
65240,I5445,4
925009,I7360,2
294977,I4970,10
303221,I743,8
407469,I7008,7
646725,I3167,6
366191,I55,3
661700,I4139,7
806677,I39,2
476896,I1295,3
442648,I6892,4
890987,I3485,5
79959,I5676,5
618489,I4109,10
232161,I2768,7
727177,I2657,8
595662,I9025,7
827269,I9370,9
666225,I6606,6
869635,I3291,4
53942,I8157,3
443321,I2744,2
575643,I8108,9
413965,I6733,4
786795,I5194,6
323578,I4718,3
471101,I4338,2
153767,I8218,9
840001,I4216,6
94972,I7483,6
957008,I7989,9
786749,I3978,3
610424,I4984,4
860542,I7483,2
601838,I901,2
112904,I2346,6
112329,I9363,5
858536,I3402,9
880319,I6087,8
122340,I6749,10
364877,I3730,5
455412,I7330,9
138741,I4625,6
522216,I2194,7
465073,I8,2
889439,I4049,1
376211,I1732,9
902315,I83,7
160095,I7155,2
28932,I5649,6
450175,I6842,8
178786,I9264,2
359117,I1408,8
465385,I2838,5
88189,I2892,2
578116,I1000,10
277314,I4200,4
405104,I5581,8
134568,I9314,4
154628,I1869,6
991466,I1615,9
746334,I5908,7
489146,I816,4
748973,I864,7
34236,I1963,6
207242,I291,4
869497,I4823,1
238343,I6516,8
672618,I1341,1
188201,I2729,9
993545,I2154,2
572566,I3173,6
930165,I9566,6
471211,I2503,4
494244,I3242,6
626253,I9304,7
410664,I9294,9
480673,I827,10
663939,I2014,1
317581,I5094,1
407735,I3191,3
883092,I8302,3
903828,I7000,10
635003,I8221,1
90849,I6202,1
55189,I3349,8
955192,I2378,5
64837,I4241,8
417589,I1822,5
277159,I2397,9
833181,I4818,1
42548,I7741,6
637472,I5202,6
644212,I5680,6
346814,I5287,5
340243,I8084,8
873877,I3747,9
634044,I5498,9
87294,I6574,7
711544,I8460,8
531943,I911,3
158046,I4214,5
984265,I4103,4
980691,I6272,2
123456,I6589,10
355221,I2395,4
33172,I2331,9
827842,I8268,3
308993,I6579,3
901168,I575,1
864888,I5667,9
772763,I8890,2
7539,I7872,5
906515,I6269,5
531417,I7951,10
216241,I5231,9
527956,I7399,1
4826,I3382,3
877963,I816,8
395486,I9651,4
923389,I7796,9
819363,I8326,2
776620,I4178,6
950102,I2692,6
311646,I4431,4
961311,I1942,10
558103,I7165,7
473463,I8500,9
316977,I6503,3
567215,I5742,4
997249,I5457,2
98085,I6982,6
596922,I5006,10
26392,I8343,1
870328,I1810,10
178889,I4312,8
998008,I2030,4
859468,I2975,7
878159,I8454,5
417604,I4032,1
717547,I3387,8
727515,I4163,7
353878,I3704,9
827709,I5354,7
649142,I6801,4
758686,I2915,6
895053,I4026,7
824427,I7269,9
101026,I9991,5
642953,I1139,5
626279,I8894,2
638110,I5482,10
709725,I4364,2
27350,I441,8
298149,I6133,2
43038,I6665,4
68047,I9071,1
929925,I6188,6
303756,I8613,4
94246,I926,9
207080,I8763,7
403884,I4298,4
434309,I4108,3
944587,I2922,1
263758,I3117,9
239879,I9004,9
650883,I4332,5
342867,I4360,9
757642,I9544,5
749489,I8377,5
327344,I5640,3
404047,I6142,4
777770,I9526,1
507781,I4838,6
540259,I419,1
190328,I4199,5
765044,I9340,9
373378,I1700,4
46740,I4241,7
653443,I8208,5
133757,I830,5
556794,I6718,7
183831,I2771,8
440117,I9399,7
586407,I2215,8
59836,I941,4
436788,I8338,5
763571,I568,7
22524,I4610,1
352447,I9191,6
847371,I2203,9
47793,I6767,5
688089,I7988,4
376037,I6218,5
790946,I3872,10
231186,I3742,5
347396,I6423,5
893679,I1280,9
44590,I9828,2
380338,I4813,7
949701,I3809,5
727002,I2821,5
177579,I1208,8
977573,I8802,6
126869,I3071,2
803212,I2756,8
598267,I4911,1
478683,I8733,9
952014,I6352,10
848300,I3011,1
720479,I4861,9
999658,I5490,6
356321,I5145,10
222366,I3801,7
961540,I1188,5
260296,I535,2
392183,I7128,6
406391,I2363,8
971168,I8977,10
982511,I6010,6
565579,I3481,3
21741,I7619,1
666104,I5566,10
437480,I2505,4
246368,I1502,3
965190,I4416,6
846267,I415,7
96630,I9646,7
678564,I6076,5
806366,I4730,10
908593,I904,6
609624,I4621,6
415907,I6567,2
851077,I2082,2
765652,I8924,3
539834,I2289,10
275356,I38,5
16011,I5901,5
370432,I844,1
442485,I9950,10
398666,I3597,10
942994,I3245,5
888747,I2887,2
344991,I3753,9
978963,I5442,9
884307,I2377,9
277449,I7654,2
279534,I177,5
888598,I1058,7
253,I3513,2
912062,I376,3
201027,I413,1
346407,I882,2
883679,I9168,7
326060,I6180,3
568885,I7162,7
30997,I3467,6
480318,I3691,7
676536,I1533,10
122257,I8199,10
753077,I5306,8
544976,I6290,3
272611,I2926,3
897771,I2110,10
23250,I1520,4
572042,I9475,2
238892,I1713,7
906404,I3659,6
533665,I4563,1
334326,I7163,2
803697,I8609,7
719813,I5907,10
841393,I3516,8
70449,I7744,2
269511,I5941,5
29019,I3732,1
556266,I8596,6
970906,I5232,10
178216,I229,8
826876,I4463,2
532059,I531,8
1073,I8094,6
384547,I6953,6
85621,I6654,9
366217,I5272,1
195812,I6627,2
558341,I7076,10
997117,I8047,1
234072,I2266,7
216045,I6782,1
841689,I467,5
505446,I454,8
499058,I8668,9
614978,I580,5
496762,I6638,10
700103,I3313,2
244907,I5662,9
579993,I8053,4
851440,I9251,2
885565,I9793,4
77124,I7875,1
923332,I9861,1
105133,I6306,10
378181,I8894,10
609717,I4967,7
39923,I8359,6
547174,I1084,2
95484,I8583,3
367291,I3419,4
790125,I1514,8
401282,I1739,1
331408,I2850,7
666199,I3733,10
829438,I9034,8
966443,I1483,4
413483,I5079,9
224947,I3908,9
642034,I7473,10
